date,price,was_imputed
2022-10-02,2300.0,False
2022-10-03,2250.0,False
2022-10-04,2245.0,False
2022-10-05,2200.0,False
2022-10-06,2550.0,False
2022-10-07,2500.0,False
2022-10-08,2580.0,False
2022-10-09,2580.0,False
2022-10-10,2600.0,False
2022-10-11,2600.0,False
2022-10-12,2500.0,False
2022-10-13,2805.0,False
2022-10-14,2750.0,False
2022-10-15,2750.0,False
2022-10-16,2800.0,False
2022-10-17,2870.0,False
2022-10-18,2940.0,False
2022-10-19,2700.0,False
2022-10-20,2890.0,False
2022-10-21,2935.0,False
2022-10-22,2935.0,False
2022-10-23,2965.0,False
2022-10-24,2965.0,False
2022-10-25,2935.0,False
2022-10-26,2935.0,True
2022-10-27,2935.0,False
2022-10-28,2890.0,False
2022-10-29,2540.0,False
2022-10-30,2485.0,False
2022-10-31,2435.0,False
2022-11-01,2310.0,True
2022-11-02,2185.0,True
2022-11-03,2060.0,True
2022-11-04,1935.0,False
2022-11-05,2410.0,False
2022-11-06,2485.0,False
2022-11-07,2435.0,False
2022-11-08,2235.0,False
2022-11-09,2250.0,True
2022-11-10,2265.0,False
2022-11-11,2235.0,False
2022-11-12,2135.0,False
2022-11-13,2035.0,False
2022-11-14,2035.0,False
2022-11-15,2075.0,False
2022-11-16,1905.0,True
2022-11-17,1735.0,False
2022-11-18,1735.0,False
2022-11-19,1765.0,False
2022-11-20,1735.0,False
2022-11-21,1700.0,False
2022-11-22,1535.0,False
2022-11-23,1485.0,True
2022-11-24,1435.0,False
2022-11-25,1485.0,False
2022-11-26,1485.0,False
2022-11-27,1510.0,False
2022-11-28,1435.0,False
2022-11-29,1435.0,False
2022-11-30,1410.0,True
2022-12-01,1385.0,True
2022-12-02,1360.0,True
2022-12-03,1335.0,False
2022-12-04,1322.5,True
2022-12-05,1310.0,False
2022-12-06,1310.0,False
2022-12-07,1315.0,True
2022-12-08,1320.0,False
2022-12-09,1285.0,False
2022-12-10,1278.3333333333333,True
2022-12-11,1271.6666666666667,True
2022-12-12,1265.0,False
2022-12-13,1285.0,False
2022-12-14,1275.0,True
2022-12-15,1265.0,False
2022-12-16,1265.0,False
2022-12-17,1235.0,False
2022-12-18,1251.6666666666667,True
2022-12-19,1268.3333333333333,True
2022-12-20,1285.0,False
2022-12-21,1285.0,True
2022-12-22,1285.0,False
2022-12-23,1265.0,False
2022-12-24,1285.0,False
2022-12-25,1285.0,False
2022-12-26,1272.5,True
2022-12-27,1260.0,False
2022-12-28,1270.0,True
2022-12-29,1280.0,False
2022-12-30,1272.5,True
2022-12-31,1265.0,False
2023-01-01,1265.0,True
2023-01-02,1265.0,False
2023-01-03,,True
2023-01-04,,True
2023-01-05,,True
2023-01-06,,True
2023-01-07,1235.0,False
2023-01-08,1265.0,False
2023-01-09,1235.0,False
2023-01-10,1135.0,False
2023-01-11,1110.0,True
2023-01-12,1085.0,False
2023-01-13,1135.0,False
2023-01-14,1185.0,False
2023-01-15,1185.0,False
2023-01-16,1135.0,False
2023-01-17,1235.0,False
2023-01-18,1235.0,True
2023-01-19,1235.0,False
2023-01-20,1160.0,False
2023-01-21,1185.0,False
2023-01-22,1185.0,False
2023-01-23,1140.0,False
2023-01-24,1140.0,False
2023-01-25,1152.5,True
2023-01-26,1165.0,False
2023-01-27,1165.0,False
2023-01-28,1140.0,False
2023-01-29,1190.0,True
2023-01-30,1240.0,False
2023-01-31,1285.0,False
2023-02-01,1285.0,True
2023-02-02,1285.0,False
2023-02-03,1265.0,False
2023-02-04,1285.0,False
2023-02-05,1235.0,False
2023-02-06,1235.0,False
2023-02-07,1260.0,False
2023-02-08,1250.0,True
2023-02-09,1240.0,False
2023-02-10,1240.0,False
2023-02-11,1140.0,False
2023-02-12,1140.0,False
2023-02-13,1160.0,False
2023-02-14,1085.0,False
2023-02-15,1012.5,True
2023-02-16,940.0,False
2023-02-17,940.0,False
2023-02-18,985.0,False
2023-02-19,985.0,False
2023-02-20,1040.0,False
2023-02-21,1010.0,False
2023-02-22,1025.0,True
2023-02-23,1040.0,False
2023-02-24,1040.0,False
2023-02-25,985.0,False
2023-02-26,985.0,False
2023-02-27,1015.0,False
2023-02-28,990.0,False
2023-03-01,990.0,True
2023-03-02,990.0,False
2023-03-03,1010.0,False
2023-03-04,1010.0,False
2023-03-05,990.0,False
2023-03-06,965.0,False
2023-03-07,981.6666666666666,True
2023-03-08,998.3333333333334,True
2023-03-09,1015.0,False
2023-03-10,1015.0,False
2023-03-11,1040.0,False
2023-03-12,1040.0,False
2023-03-13,1025.0,False
2023-03-14,1040.0,False
2023-03-15,1040.0,True
2023-03-16,1040.0,False
2023-03-17,1030.0,False
2023-03-18,1035.0,True
2023-03-19,1040.0,False
2023-03-20,1060.0,False
2023-03-21,1040.0,False
2023-03-22,1060.0,False
2023-03-23,1040.0,False
2023-03-24,1010.0,False
2023-03-25,985.0,False
2023-03-26,1062.5,True
2023-03-27,1140.0,False
2023-03-28,1240.0,False
2023-03-29,1240.0,False
2023-03-30,1315.0,False
2023-03-31,1335.0,False
2023-04-01,1310.0,True
2023-04-02,1285.0,False
2023-04-03,1310.0,False
2023-04-04,1310.0,False
2023-04-05,1260.0,True
2023-04-06,1210.0,False
2023-04-07,1250.0,False
2023-04-08,1250.0,False
2023-04-09,1285.0,False
2023-04-10,1265.0,False
2023-04-11,1235.0,False
2023-04-12,1250.0,False
2023-04-13,1205.0,False
2023-04-14,1240.0,False
2023-04-15,1245.0,False
2023-04-16,1285.0,False
2023-04-17,1265.0,False
2023-04-18,1200.0,False
2023-04-19,1250.0,False
2023-04-20,1225.0,False
2023-04-21,1120.0,False
2023-04-22,1100.0,False
2023-04-23,1100.0,False
2023-04-24,1100.0,False
2023-04-25,1150.0,False
2023-04-26,1100.0,False
2023-04-27,1005.0,False
2023-04-28,950.0,False
2023-04-29,930.0,False
2023-04-30,960.0,False
2023-05-01,970.0,False
2023-05-02,950.0,False
2023-05-03,920.0,False
2023-05-04,950.0,False
2023-05-05,945.0,False
2023-05-06,920.0,False
2023-05-07,970.0,False
2023-05-08,980.0,False
2023-05-09,932.5,False
2023-05-10,1020.0,False
2023-05-11,1012.5,True
2023-05-12,1005.0,False
2023-05-13,1065.0,False
2023-05-14,1040.0,False
2023-05-15,1050.0,False
2023-05-16,1060.0,False
2023-05-17,1030.0,False
2023-05-18,1030.0,False
2023-05-19,1040.0,False
2023-05-20,1045.0,False
2023-05-21,1012.5,True
2023-05-22,980.0,False
2023-05-23,960.0,False
2023-05-24,935.0,True
2023-05-25,910.0,False
2023-05-26,900.0,False
2023-05-27,875.0,True
2023-05-28,850.0,False
2023-05-29,850.0,False
2023-05-30,840.0,False
2023-05-31,850.0,False
2023-06-01,840.0,True
2023-06-02,830.0,False
2023-06-03,820.0,False
2023-06-04,830.0,False
2023-06-05,800.0,False
2023-06-06,820.0,False
2023-06-07,800.0,False
2023-06-08,820.0,False
2023-06-09,820.0,False
2023-06-10,850.0,False
2023-06-11,820.0,False
2023-06-12,870.0,False
2023-06-13,850.0,False
2023-06-14,850.0,False
2023-06-15,860.0,False
2023-06-16,880.0,False
2023-06-17,900.0,False
2023-06-18,1000.0,False
2023-06-19,1050.0,False
2023-06-20,1050.0,False
2023-06-21,1175.0,True
2023-06-22,1300.0,False
2023-06-23,1400.0,False
2023-06-24,1500.0,False
2023-06-25,1750.0,False
2023-06-26,2110.0,True
2023-06-27,2470.0,True
2023-06-28,2830.0,False
2023-06-29,3880.0,False
2023-06-30,4070.0,True
2023-07-01,4260.0,True
2023-07-02,4450.0,False
2023-07-03,5075.0,True
2023-07-04,5700.0,False
2023-07-05,5950.0,True
2023-07-06,6200.0,False
2023-07-07,6200.0,False
2023-07-08,6250.0,True
2023-07-09,6300.0,False
2023-07-10,6530.0,False
2023-07-11,6500.0,False
2023-07-12,6580.0,False
2023-07-13,7430.0,False
2023-07-14,7430.0,False
2023-07-15,7250.0,False
2023-07-16,7450.0,False
2023-07-17,7350.0,False
2023-07-18,7050.0,False
2023-07-19,6700.0,True
2023-07-20,6350.0,True
2023-07-21,6000.0,False
2023-07-22,5550.0,False
2023-07-23,5750.0,False
2023-07-24,5800.0,False
2023-07-25,6050.0,False
2023-07-26,6325.0,False
2023-07-27,6800.0,False
2023-07-28,6900.0,False
2023-07-29,6900.0,False
2023-07-30,7100.0,False
2023-07-31,,True
2023-08-01,,True
2023-08-02,,True
2023-08-03,,True
2023-08-04,,True
2023-08-05,,True
2023-08-06,,True
2023-08-07,,True
2023-08-08,,True
2023-08-09,,True
2023-08-10,,True
2023-08-11,,True
2023-08-12,,True
2023-08-13,,True
2023-08-14,6000.0,False
2023-08-15,5675.0,True
2023-08-16,5350.0,False
2023-08-17,5050.0,False
2023-08-18,4910.0,False
2023-08-19,4680.0,True
2023-08-20,4450.0,False
2023-08-21,4000.0,False
2023-08-22,3450.0,False
2023-08-23,3250.0,False
2023-08-24,3100.0,False
2023-08-25,3050.0,False
2023-08-26,,True
2023-08-27,,True
2023-08-28,,True
2023-08-29,,True
2023-08-30,,True
2023-08-31,2650.0,False
2023-09-01,2600.0,True
2023-09-02,2550.0,False
2023-09-03,2470.0,False
2023-09-04,2385.0,True
2023-09-05,2300.0,False
2023-09-06,2200.0,False
2023-09-07,2030.0,False
2023-09-08,2000.0,False
2023-09-09,1760.0,False
2023-09-10,1700.0,False
2023-09-11,1580.0,False
2023-09-12,1500.0,False
2023-09-13,1480.0,False
2023-09-14,1465.0,True
2023-09-15,1450.0,False
2023-09-16,1430.0,False
2023-09-17,1430.0,False
2023-09-18,1450.0,False
2023-09-19,1400.0,False
2023-09-20,1390.0,True
2023-09-21,1380.0,False
2023-09-22,1400.0,False
2023-09-23,1375.0,True
2023-09-24,1350.0,False
2023-09-25,1300.0,False
2023-09-26,1300.0,False
2023-09-27,1350.0,False
2023-09-28,1300.0,False
2023-09-29,1300.0,False
2023-09-30,1280.0,False
2023-10-01,1265.0,True
2023-10-02,1250.0,False
2023-10-03,1250.0,False
2023-10-04,1240.0,False
2023-10-05,1220.0,False
2023-10-06,1250.0,False
2023-10-07,1220.0,False
2023-10-08,1220.0,False
2023-10-09,1230.0,False
2023-10-10,1200.0,False
2023-10-11,1200.0,False
2023-10-12,1220.0,False
2023-10-13,1185.0,True
2023-10-14,1150.0,False
2023-10-15,1150.0,False
2023-10-16,1170.0,False
2023-10-17,1150.0,False
2023-10-18,1150.0,True
2023-10-19,1150.0,False
2023-10-20,1180.0,False
2023-10-21,1200.0,False
2023-10-22,1200.0,False
2023-10-23,1200.0,False
2023-10-24,1200.0,True
2023-10-25,1200.0,False
2023-10-26,1230.0,False
2023-10-27,1380.0,False
2023-10-28,1500.0,False
2023-10-29,1580.0,False
2023-10-30,1550.0,False
2023-10-31,1580.0,False
2023-11-01,1653.3333333333333,True
2023-11-02,1726.6666666666667,True
2023-11-03,1800.0,False
2023-11-04,1826.6666666666667,True
2023-11-05,1853.3333333333333,True
2023-11-06,1880.0,False
2023-11-07,1900.0,False
2023-11-08,1950.0,False
2023-11-09,1950.0,False
2023-11-10,1950.0,False
2023-11-11,2100.0,False
2023-11-12,2182.5,True
2023-11-13,2265.0,True
2023-11-14,2347.5,True
2023-11-15,2430.0,False
2023-11-16,2350.0,False
2023-11-17,2400.0,False
2023-11-18,2500.0,False
2023-11-19,2500.0,False
2023-11-20,2550.0,False
2023-11-21,2500.0,False
2023-11-22,2500.0,False
2023-11-23,2600.0,False
2023-11-24,2460.0,False
2023-11-25,2450.0,False
2023-11-26,2450.0,False
2023-11-27,2475.0,False
2023-11-28,2525.0,False
2023-11-29,2512.5,False
2023-11-30,2500.0,False
2023-12-01,2450.0,False
2023-12-02,2525.0,False
2023-12-03,2550.0,False
2023-12-04,2500.0,False
2023-12-05,2500.0,False
2023-12-06,2475.0,False
2023-12-07,2487.5,True
2023-12-08,2500.0,False
2023-12-09,2275.0,False
2023-12-10,2100.0,False
2023-12-11,1775.0,False
2023-12-12,1525.0,False
2023-12-13,1425.0,False
2023-12-14,1400.0,False
2023-12-15,1290.0,False
2023-12-16,1250.0,False
2023-12-17,1260.0,False
2023-12-18,1235.0,False
2023-12-19,1265.0,False
2023-12-20,1200.0,False
2023-12-21,1220.0,False
2023-12-22,1240.0,False
2023-12-23,1220.0,False
2023-12-24,1200.0,False
2023-12-25,1212.5,True
2023-12-26,1225.0,False
2023-12-27,1200.0,False
2023-12-28,1220.0,False
2023-12-29,1195.0,False
2023-12-30,1177.5,False
2023-12-31,1165.0,False
2024-01-01,1110.0,False
2024-01-02,1250.0,False
2024-01-03,1225.0,False
2024-01-04,1220.0,False
2024-01-05,1270.0,False
2024-01-06,1350.0,False
2024-01-07,1400.0,False
2024-01-08,1335.0,False
2024-01-09,1300.0,False
2024-01-10,1225.0,False
2024-01-11,1220.0,False
2024-01-12,1240.0,False
2024-01-13,1215.0,False
2024-01-14,1250.0,False
2024-01-15,1225.0,False
2024-01-16,1240.0,False
2024-01-17,1210.0,False
2024-01-18,1212.5,False
2024-01-19,1215.0,False
2024-01-20,1255.0,False
2024-01-21,1278.0,False
2024-01-22,1295.0,False
2024-01-23,1375.0,False
2024-01-24,1325.0,False
2024-01-25,1700.0,False
2024-01-26,1675.0,False
2024-01-27,1600.0,False
2024-01-28,2075.0,False
2024-01-29,2162.5,False
2024-01-30,2105.0,False
2024-01-31,2130.0,False
2024-02-01,2155.0,False
2024-02-02,2110.0,False
2024-02-03,2075.0,False
2024-02-04,2005.0,False
2024-02-05,1900.0,False
2024-02-06,1925.0,False
2024-02-07,1810.0,False
2024-02-08,1755.0,True
2024-02-09,1700.0,False
2024-02-10,1730.0,False
2024-02-11,1635.0,False
2024-02-12,1600.0,False
2024-02-13,1525.0,False
2024-02-14,1485.0,False
2024-02-15,1450.0,False
2024-02-16,1455.0,False
2024-02-17,1365.0,False
2024-02-18,1450.0,False
2024-02-19,1655.0,False
2024-02-20,1650.0,False
2024-02-21,1775.0,False
2024-02-22,1710.0,False
2024-02-23,1765.0,False
2024-02-24,1765.0,False
2024-02-25,1750.0,False
2024-02-26,1612.5,False
2024-02-27,1720.0,False
2024-02-28,1750.0,False
2024-02-29,1800.0,False
2024-03-01,1845.0,False
2024-03-02,1855.0,False
2024-03-03,1800.0,False
2024-03-04,1850.0,False
2024-03-05,1800.0,False
2024-03-06,1790.0,False
2024-03-07,1885.0,False
2024-03-08,1925.0,False
2024-03-09,1927.5,True
2024-03-10,1930.0,False
2024-03-11,1925.0,False
2024-03-12,2000.0,False
2024-03-13,1982.5,False
2024-03-14,2050.0,False
2024-03-15,2100.0,False
2024-03-16,2235.0,False
2024-03-17,2227.5,False
2024-03-18,2100.0,False
2024-03-19,2050.0,False
2024-03-20,1990.0,False
2024-03-21,1750.0,False
2024-03-22,1745.0,False
2024-03-23,1725.0,False
2024-03-24,1720.0,False
2024-03-25,1715.0,True
2024-03-26,1710.0,False
2024-03-27,1715.0,False
2024-03-28,1750.0,False
2024-03-29,1740.0,False
2024-03-30,1715.0,False
2024-03-31,1740.0,False
2024-04-01,1760.0,True
2024-04-02,1780.0,False
2024-04-03,1700.0,False
2024-04-04,1600.0,False
2024-04-05,1590.0,False
2024-04-06,1500.0,False
2024-04-07,1550.0,False
2024-04-08,1695.0,False
2024-04-09,1645.0,False
2024-04-10,1740.0,False
2024-04-11,1860.0,False
2024-04-12,1880.0,False
2024-04-13,1900.0,False
2024-04-14,1920.0,False
2024-04-15,1900.0,False
2024-04-16,1900.0,False
2024-04-17,1900.0,True
2024-04-18,1900.0,False
2024-04-19,1840.0,False
2024-04-20,1900.0,False
2024-04-21,1825.0,False
2024-04-22,1870.0,False
2024-04-23,1800.0,False
2024-04-24,1800.0,False
2024-04-25,1780.0,False
2024-04-26,1720.0,False
2024-04-27,1725.0,False
2024-04-28,1705.0,False
2024-04-29,1767.5,False
2024-04-30,1520.0,False
2024-05-01,1510.0,False
2024-05-02,1467.5,True
2024-05-03,1425.0,False
2024-05-04,1385.0,False
2024-05-05,1337.5,False
2024-05-06,1300.0,False
2024-05-07,1350.0,False
2024-05-08,1320.0,False
2024-05-09,1310.0,False
2024-05-10,1300.0,False
2024-05-11,1310.0,False
2024-05-12,1310.0,True
2024-05-13,1310.0,False
2024-05-14,1315.0,False
2024-05-15,1310.0,False
2024-05-16,1105.0,False
2024-05-17,1005.0,False
2024-05-18,1015.0,False
2024-05-19,1040.0,False
2024-05-20,1005.0,False
2024-05-21,965.0,False
2024-05-22,965.0,False
2024-05-23,800.0,False
2024-05-24,835.0,False
2024-05-25,847.5,False
2024-05-26,840.0,False
2024-05-27,845.0,False
2024-05-28,825.0,False
2024-05-29,862.5,False
2024-05-30,850.0,False
2024-05-31,830.0,False
2024-06-01,880.0,False
2024-06-02,792.5,False
2024-06-03,860.0,False
2024-06-04,850.0,False
2024-06-05,827.5,False
2024-06-06,800.0,False
2024-06-07,825.0,False
2024-06-08,805.0,False
2024-06-09,842.5,False
2024-06-10,822.5,False
2024-06-11,850.0,False
2024-06-12,872.5,False
2024-06-13,830.0,False
2024-06-14,870.0,False
2024-06-15,900.0,False
2024-06-16,950.0,False
2024-06-17,1175.0,False
2024-06-18,1425.0,False
2024-06-19,1550.0,False
2024-06-20,1600.0,False
2024-06-21,1705.0,False
2024-06-22,1875.0,False
2024-06-23,1887.5,True
2024-06-24,1900.0,False
2024-06-25,1932.5,False
2024-06-26,1900.0,False
2024-06-27,1900.0,True
2024-06-28,1900.0,False
2024-06-29,1910.0,False
2024-06-30,1965.0,False
2024-07-01,1920.0,False
2024-07-02,2300.0,False
2024-07-03,3100.0,False
2024-07-04,3400.0,False
2024-07-05,3450.0,False
2024-07-06,3660.0,False
2024-07-07,3680.0,True
2024-07-08,3700.0,False
2024-07-09,3900.0,False
2024-07-10,4227.5,False
2024-07-11,4220.0,False
2024-07-12,4200.0,False
2024-07-13,4230.0,False
2024-07-14,4260.0,False
2024-07-15,4250.0,False
2024-07-16,4300.0,False
2024-07-17,4255.0,False
2024-07-18,4257.5,True
2024-07-19,4260.0,False
2024-07-20,3700.0,False
2024-07-21,4270.0,False
2024-07-22,4200.0,False
2024-07-23,4250.0,False
2024-07-24,4210.0,False
2024-07-25,4260.0,False
2024-07-26,4180.0,False
2024-07-27,4000.0,False
2024-07-28,3900.0,False
2024-07-29,3920.0,False
2024-07-30,3900.0,False
2024-07-31,3970.0,False
2024-08-01,3940.0,True
2024-08-02,3910.0,True
2024-08-03,3880.0,True
2024-08-04,3850.0,False
2024-08-05,3755.0,False
2024-08-06,3650.0,False
2024-08-07,3655.0,False
2024-08-08,3450.0,False
2024-08-09,3350.0,False
2024-08-10,3325.0,False
2024-08-11,3100.0,False
2024-08-12,3125.0,False
2024-08-13,3150.0,False
2024-08-14,3100.0,False
2024-08-15,3077.25,True
2024-08-16,3054.5,False
2024-08-17,3050.0,False
2024-08-18,3055.0,True
2024-08-19,3060.0,False
2024-08-20,2500.0,False
2024-08-21,2530.0,False
2024-08-22,2600.0,False
2024-08-23,2550.0,False
2024-08-24,2550.0,False
2024-08-25,2550.0,True
2024-08-26,2550.0,False
2024-08-27,2320.0,False
2024-08-28,2375.0,False
2024-08-29,2400.0,False
2024-08-30,2320.0,False
2024-08-31,2327.5,False
2024-09-01,2300.0,False
2024-09-02,2250.0,False
2024-09-03,2200.0,False
2024-09-04,2300.0,False
2024-09-05,2325.0,True
2024-09-06,2350.0,False
2024-09-07,2300.0,False
2024-09-08,2300.0,True
2024-09-09,2300.0,True
2024-09-10,2300.0,False
2024-09-11,2300.0,False
2024-09-12,2350.0,False
2024-09-13,2300.0,False
2024-09-14,2320.0,False
2024-09-15,2320.0,False
2024-09-16,2320.0,False
2024-09-17,2450.0,False
2024-09-18,2780.0,False
2024-09-19,2900.0,False
2024-09-20,3050.0,False
2024-09-21,3100.0,False
2024-09-22,3200.0,False
2024-09-23,3250.0,False
2024-09-24,3333.3333333333335,True
2024-09-25,3416.6666666666665,True
2024-09-26,3500.0,False
2024-09-27,3550.0,False
2024-09-28,3600.0,False
2024-09-29,3600.0,False
2024-09-30,3700.0,True
2024-10-01,3800.0,True
2024-10-02,3900.0,True
2024-10-03,4000.0,False
2024-10-04,4260.0,False
2024-10-05,4550.0,False
2024-10-06,4600.0,False
2024-10-07,4700.0,False
2024-10-08,4700.0,False
2024-10-09,5650.0,False
2024-10-10,5300.0,False
2024-10-11,,True
2024-10-12,,True
2024-10-13,,True
2024-10-14,,True
2024-10-15,5350.0,False
2024-10-16,5300.0,False
2024-10-17,5000.0,False
2024-10-18,4850.0,False
2024-10-19,4800.0,True
2024-10-20,4750.0,False
2024-10-21,4650.0,True
2024-10-22,4550.0,True
2024-10-23,4450.0,False
2024-10-24,4400.0,False
2024-10-25,4250.0,False
2024-10-26,4450.0,False
2024-10-27,4283.333333333333,True
2024-10-28,4116.666666666667,True
2024-10-29,3950.0,False
2024-10-30,3925.0,True
2024-10-31,3900.0,False
2024-11-01,3900.0,False
2024-11-02,3800.0,True
2024-11-03,3700.0,False
2024-11-04,3650.0,True
2024-11-05,3600.0,False
2024-11-06,3300.0,True
2024-11-07,3000.0,False
2024-11-08,3050.0,False
2024-11-09,3050.0,False
2024-11-10,3080.0,False
2024-11-11,3130.0,True
2024-11-12,3180.0,False
2024-11-13,3180.0,True
2024-11-14,3180.0,True
2024-11-15,3180.0,False
2024-11-16,3100.0,False
2024-11-17,3120.0,False
2024-11-18,3100.0,False
2024-11-19,3050.0,False
2024-11-20,3040.0,True
2024-11-21,3030.0,False
2024-11-22,3035.0,True
2024-11-23,3040.0,False
2024-11-24,,True
2024-11-25,,True
2024-11-26,,True
2024-11-27,,True
2024-11-28,,True
2024-11-29,,True
2024-11-30,3000.0,False
2024-12-01,3016.6666666666665,True
2024-12-02,3033.3333333333335,True
2024-12-03,3050.0,False
2024-12-04,3077.5,False
2024-12-05,3200.0,False
2024-12-06,3215.0,False
2024-12-07,3223.75,True
2024-12-08,3232.5,True
2024-12-09,3241.25,True
2024-12-10,3250.0,False
2024-12-11,3000.0,False
2024-12-12,3020.0,False
2024-12-13,2900.0,False
2024-12-14,,True
2024-12-15,,True
2024-12-16,,True
2024-12-17,,True
2024-12-18,,True
2024-12-19,,True
2024-12-20,,True
2024-12-21,,True
2024-12-22,,True
2024-12-23,,True
2024-12-24,1920.0,False
2024-12-25,1900.0,False
2024-12-26,1950.0,True
2024-12-27,2000.0,False
2024-12-28,1900.0,False
2024-12-29,1875.0,False
2024-12-30,1825.0,False
2024-12-31,1820.0,False
2025-01-01,1800.0,False
2025-01-02,1850.0,False
2025-01-03,1625.0,False
2025-01-04,1500.0,False
2025-01-05,1490.0,False
2025-01-06,1410.0,False
2025-01-07,1400.0,False
2025-01-08,1370.0,True
2025-01-09,1340.0,True
2025-01-10,1310.0,True
2025-01-11,1280.0,False
2025-01-12,,True
2025-01-13,,True
2025-01-14,,True
2025-01-15,,True
2025-01-16,,True
2025-01-17,1240.0,False
2025-01-18,1237.5,True
2025-01-19,1235.0,True
2025-01-20,1232.5,True
2025-01-21,1230.0,False
2025-01-22,1210.0,False
2025-01-23,1155.0,False
2025-01-24,1100.0,False
2025-01-25,1095.0,False
2025-01-26,1072.5,True
2025-01-27,1050.0,False
2025-01-28,962.5,False
2025-01-29,970.0,False
2025-01-30,950.0,False
2025-01-31,885.0,False
2025-02-01,940.0,False
2025-02-02,965.0,False
2025-02-03,930.0,False
2025-02-04,837.5,False
2025-02-05,855.0,False
2025-02-06,930.0,False
2025-02-07,925.0,False
2025-02-08,885.0,False
2025-02-09,905.0,False
2025-02-10,925.0,False
2025-02-11,955.0,False
2025-02-12,867.5,True
2025-02-13,780.0,False
2025-02-14,902.5,False
2025-02-15,865.5,False
2025-02-16,935.0,False
2025-02-17,797.5,False
2025-02-18,800.0,False
2025-02-19,857.5,False
2025-02-20,870.0,False
2025-02-21,670.0,False
2025-02-22,862.5,False
2025-02-23,815.0,False
2025-02-24,830.0,False
2025-02-25,820.0,False
2025-02-26,850.0,False
2025-02-27,830.0,False
2025-02-28,730.0,False
2025-03-01,800.0,False
2025-03-02,640.0,False
2025-03-03,800.0,False
2025-03-04,835.0,False
2025-03-05,762.5,False
2025-03-06,750.0,False
2025-03-07,720.0,False
2025-03-08,727.5,False
2025-03-09,725.0,False
2025-03-10,715.0,False
2025-03-11,760.0,False
2025-03-12,760.0,False
2025-03-13,730.0,True
2025-03-14,700.0,False
2025-03-15,688.0,False
2025-03-16,695.0,False
2025-03-17,720.0,False
2025-03-18,700.0,False
2025-03-19,700.0,False
2025-03-20,620.0,False
2025-03-21,700.0,False
2025-03-22,700.0,False
2025-03-23,655.0,False
2025-03-24,714.0,False
2025-03-25,700.0,False
2025-03-26,695.0,False
2025-03-27,630.0,False
2025-03-28,680.0,False
2025-03-29,640.0,False
2025-03-30,610.0,False
2025-03-31,660.0,False
2025-04-01,600.0,False
2025-04-02,600.0,False
2025-04-03,575.0,False
2025-04-04,600.0,False
2025-04-05,610.0,True
2025-04-06,620.0,False
2025-04-07,680.0,False
2025-04-08,720.0,False
2025-04-09,700.0,False
2025-04-10,705.0,False
2025-04-11,730.0,False
2025-04-12,750.0,False
2025-04-13,712.0,False
2025-04-14,800.0,False
2025-04-15,820.0,False
2025-04-16,820.0,False
2025-04-17,792.5,True
2025-04-18,765.0,False
2025-04-19,810.0,False
2025-04-20,811.0,False
2025-04-21,800.0,False
2025-04-22,800.0,False
2025-04-23,700.0,False
2025-04-24,670.0,False
2025-04-25,740.0,False
2025-04-26,720.0,False
2025-04-27,710.0,False
2025-04-28,710.0,False
2025-04-29,700.0,False
2025-04-30,640.0,False
2025-05-01,627.5,True
2025-05-02,615.0,False
2025-05-03,655.0,True
2025-05-04,695.0,False
2025-05-05,720.0,False
2025-05-06,700.0,False
2025-05-07,720.0,False
2025-05-08,750.0,True
2025-05-09,780.0,False
2025-05-10,800.0,False
2025-05-11,780.0,False
2025-05-12,800.0,False
2025-05-13,815.0,False
2025-05-14,765.0,True
2025-05-15,715.0,False
2025-05-16,785.0,False
2025-05-17,820.0,False
2025-05-18,705.0,False
2025-05-19,800.0,False
2025-05-20,870.0,False
2025-05-21,800.0,False
2025-05-22,815.0,True
2025-05-23,830.0,False
2025-05-24,830.0,False
2025-05-25,815.0,True
2025-05-26,800.0,False
2025-05-27,755.0,False
2025-05-28,815.0,False
2025-05-29,932.5,True
2025-05-30,1050.0,False
2025-05-31,1060.0,False
2025-06-01,1100.0,False
2025-06-02,1130.0,False
2025-06-03,1170.0,False
2025-06-04,1215.0,False
2025-06-05,1140.0,False
2025-06-06,1240.0,False
2025-06-07,1240.0,False
2025-06-08,1267.5,False
2025-06-09,1295.0,False
2025-06-10,1275.0,False
2025-06-11,1520.0,False
2025-06-12,1585.0,False
2025-06-13,1700.0,False
2025-06-14,1770.0,False
2025-06-15,1840.0,False
2025-06-16,1850.0,False
2025-06-17,1930.0,False
2025-06-18,2000.0,False
2025-06-19,2020.0,False
2025-06-20,2032.5,False
2025-06-21,1980.0,False
2025-06-22,1940.0,True
2025-06-23,1900.0,False
2025-06-24,1890.0,False
2025-06-25,1775.0,False
2025-06-26,1850.0,False
2025-06-27,1800.0,False
2025-06-28,1880.0,False
2025-06-29,1850.0,False
2025-06-30,1820.0,False
2025-07-01,1920.0,False
2025-07-02,2075.0,False
2025-07-03,2210.0,False
2025-07-04,2310.0,False
2025-07-05,2350.0,False
2025-07-06,2430.0,False
2025-07-07,2600.0,False
2025-07-08,2640.0,False
2025-07-09,2620.0,False
2025-07-10,2662.5,False
2025-07-11,2650.0,False
2025-07-12,2750.0,False
2025-07-13,2800.0,False
2025-07-14,2800.0,False
2025-07-15,2800.0,False
2025-07-16,2810.0,False
2025-07-17,2800.0,False
2025-07-18,2850.0,False
2025-07-19,2740.0,False
2025-07-20,2750.0,False
